,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,"@realDonaldTrump @exxonmobil Unless you're Donald Trump, then you have it made in China",2017-03-06 14:45:40,0,0,838883306791907328,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.041875,0.079
1,1,1,1,Donald Trump and Mitch McConnell just set a record for 'most awkward handshake ever' http://wapo.st/2m8lcXr?tid=ss_tw …,2017-03-06 14:39:16,0,0,838881694505562112,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.2247}",0.041875,0.079
2,2,2,2,"President Donald Trump has a looong history of being generous, warm, humble, kind hearted and compassionate. I absolutely love this man https://twitter.com/bocavista2016/status/837514667497033728 …",2017-03-06 09:38:22,2,0,838805972932046850,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.9459}",0.041875,0.079
3,3,3,3,Weekend Update on Donald Trump's Wiretapping Accusation - SNL https://www.youtube.com/watch?v=O4PlNQ9Uhzg&feature=share …,2017-03-06 08:15:06,0,0,838785015496519682,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.25}",0.041875,0.079
4,4,4,4,"MSNBC Host Weeps On Air, Says Donald Trump Mentally Unfit to Be President http://sandrarose.com/2017/03/msnbc-host-weeps-air-says-donald-trump-mentally-unfit-president/#.WL1_8Fc8KLs.twitter …",2017-03-06 07:27:45,0,0,838773101194280960,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.34}",0.041875,0.079
5,5,5,5,Businessman with links to Russia and Donald Trump dies in unexplained circumstances http://www.independent.co.uk/news/world/americas/ukranian-businesman-russia-and-donald-trump-dies-michael-cohen-michael-flynn-donald-trump-vladimir-a7612866.html …,2017-03-06 06:56:57,1,1,838765347524128768,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.041875,0.079
6,6,6,6,@thomaswright08 @JeffreyGoldberg Vladimir Putin is laundering money through President Donald Trump,2017-03-06 04:07:09,0,0,838722618920419330,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.041875,0.079
7,7,7,7,David Letterman on Donald Trump and Late-Night TV Today http://www.vulture.com/2017/03/david-letterman-in-conversation.html …,2017-03-06 02:07:33,0,2,838692520938844160,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.041875,0.079
8,8,8,8,"Donald Trump is done with Kellyanne Conway, hands her off to Mike Pence’s office http://www.palmerreport.com/opinion/donald-trump-done-kellyanne-conway-hands-off-mike-pences-office/1128/ … via @PalmerReport",2017-03-05 19:54:24,2,1,838598613513154561,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.041875,0.079
9,9,9,9,"Apoplectic Donald Trump has Reince Priebus, Steve Bannon removed from Air Force One flight http://www.palmerreport.com/politics/apopleptic-donald-trump-reince-priebus-steve-bannon-removed-air-force-one-flight/1799/ … via @PalmerReport",2017-03-05 19:46:16,44,38,838596564914438146,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.041875,0.079
10,10,10,10,"Carter Page fires back, says Donald Trump was behind Russia conspiracy at GOP Convention http://www.palmerreport.com/opinion/carter-page-fires-back-says-donald-trump-behind-russia-conspiracy-gop-convention/1781/ … via @PalmerReport",2017-03-05 19:44:16,4,3,838596064697532416,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5267}",0.041875,0.079
11,11,11,11,Poll: Has Donald Trump Been Your Pick For President Since The Beginning Of Election Season? http://ln.is/en-volve.com/2016/08/mhKLE …,2017-03-05 19:01:31,0,0,838585302813921281,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.041875,0.079
12,12,12,12,POLL: Do You Support Donald Trump’s Plan To IMMEDIATELY Deport ALL Criminal Aliens? http://ln.is/en-volve.com/2016/09/cPDO9 …,2017-03-05 19:00:49,0,0,838585127034847232,"{'neg': 0.188, 'neu': 0.663, 'pos': 0.149, 'compound': -0.1779}",0.041875,0.079
13,13,13,13,Trump-Russia conspirator Alex Oronov dies suspiciously; he lived in Donald Trump’s building http://www.palmerreport.com/opinion/trump-russia-conspirator-alex-oronov-dies-suspiciously-he-lived-in-donald-trumps-building/1786/ … via @PalmerReport,2017-03-05 18:40:01,0,0,838579895609470976,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}",0.041875,0.079
14,14,14,14,Donald Trump Caught On Audio Recording Talking Sexual About Eva Longoria (AUDIO) http://news.groopspeak.com/donald-trump-caught-on-audio-recording-talking-sexual-about-eva-longeria-audio/ … #sickening,2017-03-05 18:39:57,1,0,838579878530265089,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.041875,0.079
15,15,15,15,Amy Schumer Donald Trump Fake People Meme Quote Insta https://www.google.com/amp/www.refinery29.com/amp/2016/11/129341/amy-schumer-misinformation-fake-trump-meme …,2017-03-05 16:17:37,1,0,838544058834423808,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}",0.041875,0.079
