,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,"Our navy is great. Our navy is great. Our people are great. ........Great. --Donald Trump, March 2, 2017 pic.twitter.com/2cSbh1c84K",2017-03-05 10:41:51,0,0,838459560813817858,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.9231}",0.0982352941176,0.0542352941176
1,1,1,1,My dad sends Donald Trump diapers bc he's a baby lmfao like he sends them in the fucking mail I'm going to lose it,2017-03-05 10:35:56,4,0,838458069642276866,"{'neg': 0.094, 'neu': 0.697, 'pos': 0.209, 'compound': 0.5106}",0.0982352941176,0.0542352941176
2,2,2,2,@POTUS I saw Donald Trump kissing an alien. I'll show you the proof when he offers evidence Obama tapped his phone. #potusgonemad,2017-03-05 10:12:40,0,0,838452216407044097,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.5719}",0.0982352941176,0.0542352941176
3,3,3,3,@JordanUhl @realDonaldTrump Fact schmact. Calling something a fact doesn't make it a Donald Trump fact.,2017-03-05 06:52:55,0,0,838401946465742848,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0982352941176,0.0542352941176
4,4,4,4,Trump’s own staff has no idea what Donald Trump is talking about https://thinkprogress.org/amp/p/add534282282 …,2017-03-05 06:02:25,0,0,838389239737888768,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",0.0982352941176,0.0542352941176
5,5,5,5,La burbuja de Donald Trump en Colombia http://tinyurl.com/nzxstrl  via @elespectador,2017-03-05 05:46:16,0,0,838385173456629760,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0982352941176,0.0542352941176
6,6,6,6,Donald Trump expected to sign revised travel ban Monday: US media http://www.heegan24.net/world-news/donald-trump-expected-to-sign-revised-travel-ban-monday-us-media/ …pic.twitter.com/huVE2ZKtOR,2017-03-05 02:41:44,0,0,838338734106030080,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",0.0982352941176,0.0542352941176
7,7,7,7,America’s millions of Mexicans without documents live in fear of deportation: Donald Trump’s… http://m.tbnn.it/NXpy0P  | #Election2016,2017-03-04 23:51:08,0,0,838295801780547584,"{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.4939}",0.0982352941176,0.0542352941176
8,8,8,8,I liked a @YouTube video from @olofupaul http://youtu.be/-iXe92Ytsac?a  George W Bush SPEAK on Donald Trump ADMINISTRATION,2017-03-04 22:34:55,3,1,838276620012163072,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",0.0982352941176,0.0542352941176
9,9,9,9,Donald Trump isn’t the only villain – the Republican party shares the blame | Jonathan Freedland http://fb.me/6nyYSJ6cc ,2017-03-04 22:16:33,0,0,838271999059374081,"{'neg': 0.113, 'neu': 0.518, 'pos': 0.369, 'compound': 0.6623}",0.0982352941176,0.0542352941176
10,10,10,10,Donald Trump and the New Dawn of Tyranny http://fb.me/4oCUSXPhs ,2017-03-04 22:01:29,0,0,838268207890849793,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0982352941176,0.0542352941176
11,11,11,11,"@dougmcisaac Hi Doug, nice to meet you.  I do not have a Linked account.  I am connecting with twitter because of Pres Donald Trump.",2017-03-04 21:55:06,0,0,838266602361614337,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4215}",0.0982352941176,0.0542352941176
12,12,12,12,I liked a @YouTube video http://youtu.be/-BIDdBYWmO0?a  Obama Burns Donald Trump On 'Jimmy Kimmel Live’ 2016,2017-03-04 20:04:58,0,0,838238882667855872,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",0.0982352941176,0.0542352941176
13,13,13,13,Trump’s own staff has no idea what Donald Trump is talking about: Lawmakers also respond to his… http://m.tbnn.it/NXkvKl  | @thinkprogress,2017-03-04 18:04:08,0,0,838208476815872000,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}",0.0982352941176,0.0542352941176
14,14,14,14,@ABC now posting #DonaldTrump #WhiteHouse story under Entertainmentpic.twitter.com/ne4IMtp8kX,2017-03-04 17:44:03,0,0,838203421035495428,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0982352941176,0.0542352941176
15,15,15,15,Donald Trump parece haber cambiado su retórica... ¿pero sus planes?... http://fb.me/6srnMFyYk ,2017-03-04 16:15:07,0,0,838181039067496448,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0982352941176,0.0542352941176
16,16,16,16,Donald Trump and the New Dawn of Tyranny http://fb.me/8srsLDg1X ,2017-03-04 16:09:49,0,0,838179707673800706,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0982352941176,0.0542352941176
