,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,"""REP. @MAXINEWATERS tells #AMJoy: 

#DonaldTrump is not normal and does not deserve to be honored. 

RETWEET TO AGREE"" https://twitter.com/amjoyshow/status/838061996650164225 …",2017-03-04 13:42:51,2,0,838142721437097984,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7925}",0.0798823529412,0.0729411764706
1,1,1,1,"Obama wire taps Trump Towers during the Election - Donald Trump https://youtu.be/hZLoAD7aWcA  via @YouTube
I'M NOT AFRAID OF THIS SKINNY CHICKEN",2017-03-04 11:42:02,0,0,838112317275586561,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0798823529412,0.0729411764706
2,2,2,2,"DONALD TRUMP: Obama Wiretapped Trump Tower!!! https://youtu.be/FD1jHDdG-xQ  via @YouTube
OBAMA HAS A TWISTED MIND.NONE OF FUHRER OBAMA BUSINESS",2017-03-04 11:40:26,1,0,838111913607380993,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0798823529412,0.0729411764706
3,3,3,3,"If you want to understand Donald Trump.  Ask yourself, #WhatWouldJacksonDo? @7thPOTUS #WWJD",2017-03-04 11:18:29,1,0,838106391378276353,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}",0.0798823529412,0.0729411764706
4,4,4,4,Donald Trump Claims Arnold Schwarzenegger ‘Was Fired’ From ‘Celebrity Apprentice’ http://a.msn.com/0A/en-us/AAnMQ23?ocid=st …,2017-03-04 09:59:41,0,0,838086562114068480,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",0.0798823529412,0.0729411764706
5,5,5,5,"Vietnam absentee Donald Trump's military look raises eyebrows | US news | The Guardian 
Stooge in chief https://www.theguardian.com/us-news/2017/mar/02/donald-trump-military-look-jacket-cap …",2017-03-04 08:01:00,1,0,838056694462701569,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.2732}",0.0798823529412,0.0729411764706
6,6,6,6,Community Party Radio on @SoMetroRadio http://www.spreaker.com/user/thebwegroup/community-party-radio-hosted-by-david-sa_34 … #DonaldTrump #Democrats #neoliberalism #JillStein #Hartford #CT,2017-03-04 07:41:34,1,0,838051803983917058,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.0798823529412,0.0729411764706
7,7,7,7,Donald trump needs some Mexican Toto,2017-03-04 07:03:46,4,0,838042290199343106,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0798823529412,0.0729411764706
8,8,8,8,"@nypost so he's a ""Donald Trump""",2017-03-04 06:44:45,0,0,838037505580597248,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0798823529412,0.0729411764706
9,9,9,9,I can't believe you stupid fucking cunts allowed Donald Trump to become president smh,2017-03-04 06:34:29,0,0,838034921037910016,"{'neg': 0.337, 'neu': 0.519, 'pos': 0.144, 'compound': -0.5743}",0.0798823529412,0.0729411764706
10,10,10,10,Wait so am i bigot for liking Donald Trump?,2017-03-03 23:10:25,1,0,837923167352074240,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",0.0798823529412,0.0729411764706
11,11,11,11,"100 percent of what this woman said was wrong  ""donald trump has a 30 percent chance of winning the election"" well we all know the results pic.twitter.com/tLemH4cbhs",2017-03-03 23:09:12,1,0,837922860022841344,"{'neg': 0.095, 'neu': 0.675, 'pos': 0.23, 'compound': 0.5267}",0.0798823529412,0.0729411764706
12,12,12,12,@sinbadbad @paulzaloom @kia_soto @sharondubois_ #JeffSessions #DonaldTrump #GenoCuddy #CuddyQuotespic.twitter.com/XQxNRfFSCp,2017-03-03 22:44:16,1,0,837916587172773888,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0798823529412,0.0729411764706
13,13,13,13,"I don't understand what the hell Carter Page (Ph.D) is thinking, and I don't understand why the hell Donald Trump had him as an advisor.",2017-03-03 19:22:08,0,0,837865716518903808,"{'neg': 0.305, 'neu': 0.695, 'pos': 0.0, 'compound': -0.8807}",0.0798823529412,0.0729411764706
14,14,14,14,Why Fox News just can't quit Donald Trump https://youtu.be/UYMIgnw2FPU  via @YouTube,2017-03-03 18:42:28,0,0,837855734192812033,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0798823529412,0.0729411764706
15,15,15,15,"God, let me make a deal with you, give us #TommyCooper back and we will give you #DonaldTrump. pic.twitter.com/Sn2aM0LMKG",2017-03-03 16:55:50,6,3,837828900944293888,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.2732}",0.0798823529412,0.0729411764706
16,16,16,16,"POLSI THE WOP, CHUCK SHOEMAKER,OBUMA THE BUM,CAN NOT COMPETE WITH PRESIDENT DONALD TRUMP. WE US PEOPLE WILL CRUSH FU…https://lnkd.in/eD8Vkm7 ",2017-03-03 16:00:59,0,0,837815098420965377,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3254}",0.0798823529412,0.0729411764706
